time,Player0,Player1
0.0,0.0,0.0
0.001000100010001,0.0726429330417525,-0.027358578531860977
0.002000200020002,0.048877088338543685,-0.07528847691210694
0.003000300030003,0.08748153991020502,-0.17806583953969463
0.004000400040004,0.16533693108497227,-0.21175191536748314
0.005000500050005001,0.17927411934807747,-0.22248059375959087
0.006000600060006,0.24430302586287223,-0.3141679259650997
0.0070007000700070005,0.22939548410535407,-0.33071502299503736
0.008000800080008,0.27964040401462464,-0.3792422257804986
0.009000900090009001,0.2713698993401711,-0.41774276327078974
0.010001000100010001,0.2727150156863112,-0.3908429890204553
0.011001100110011002,0.22294839970317895,-0.33886770242927194
0.012001200120012,0.26282286568634283,-0.3157177370225455
0.013001300130013,0.30258472276477666,-0.3456635409729847
0.014001400140014001,0.2964837353586475,-0.3868210952164347
0.015001500150015001,0.28391044875981725,-0.3623292355086976
0.016001600160016,0.2524106186977697,-0.3793479341649353
0.017001700170017002,0.22117450006538414,-0.4163879836837545
0.018001800180018002,0.19071311150155645,-0.41612158579819564
0.019001900190019003,0.14036404744830394,-0.4048059539203579
0.020002000200020003,0.21431192929780368,-0.37081111830536334
0.021002100210021003,0.20530415872757227,-0.4097654701185809
0.022002200220022004,0.17147961571452452,-0.33325706844373715
0.023002300230023004,0.17340884835236228,-0.3610778656488598
0.024002400240024,0.18160003068913302,-0.26642944481236625
0.025002500250025,0.18661050234483656,-0.23829442373814053
0.026002600260026,0.19966130614512873,-0.25357092692713173
0.027002700270027002,0.14816701640667707,-0.2686868665684782
0.028002800280028002,0.13852864825518954,-0.24191490618211625
0.029002900290029002,0.17577206986704383,-0.1997909254140262
0.030003000300030003,0.18819237918292703,-0.15980662730334502
0.031003100310031003,0.15407829286147334,-0.10345704680981052
0.032003200320032,0.17670905519857893,-0.11658124957409706
0.033003300330033,0.19820283276618272,-0.1197277568247726
0.034003400340034004,0.24841443181420714,-0.05152002701377596
0.035003500350035,0.34565950652977645,-0.11387020168936496
0.036003600360036005,0.28038545479298754,-0.13620286052351338
0.037003700370037,0.2869817592075057,-0.09674698945469576
0.038003800380038005,0.3005234196512265,-0.18698908313109025
0.039003900390039,0.2862285130675192,-0.14958695327451016
0.040004000400040006,0.2959462054321758,-0.11520960339211041
0.041004100410041,0.28541149621755085,-0.12395735796850745
0.04200420042004201,0.29318395226965016,-0.10537137610370197
0.043004300430043,0.3014658174475637,-0.09983840491278109
0.04400440044004401,0.2708699565709146,-0.08275356226183991
0.045004500450045004,0.2757762295186183,-0.03207599918565294
0.04600460046004601,0.328841914637575,-0.02373140046799305
0.047004700470047005,0.3114009776216176,-0.05224882987433266
0.048004800480048,0.3297174189418688,-0.048685579210346816
0.049004900490049005,0.3136803802461834,-0.046638497342192074
0.05000500050005,0.2853257388221859,-0.015328278774349072
0.051005100510051006,0.26475889003367337,0.03946402712154645
0.052005200520052,0.2822740670415505,0.06593073762614376
0.05300530053005301,0.23274357257853276,0.07337388884116126
0.054005400540054004,0.26539677674992107,0.030576353546978928
0.05500550055005501,0.2529603296705705,0.031973767709118785
0.056005600560056004,0.1910467356281475,0.04600417666078196
0.05700570057005701,0.2285060967145988,0.007473446878560219
0.058005800580058005,0.24372597727181228,-0.05122859828064107
0.05900590059005901,0.24150800953441137,-0.12338567750970916
0.060006000600060005,0.29117631805108196,-0.10485231817743017
0.06100610061006101,0.2894930616802327,-0.1393088950212962
0.062006200620062006,0.3458781724884422,-0.05105881263140695
0.063006300630063,0.2620949411461706,0.004326241062508389
0.064006400640064,0.3343615058172719,0.019433931194994584
0.06500650065006501,0.2800598859347595,0.05800503969429607
0.066006600660066,0.27140876428375915,0.030880878079706037
0.067006700670067,0.21585607460263195,0.05543990162685332
0.06800680068006801,0.2508797633579112,0.027443879871118414
0.06900690069006901,0.27365888537467337,-0.02378751062190222
0.07000700070007,0.30897188311937307,-0.02165738270456025
0.071007100710071,0.3000102855025051,-0.02616428168725507
0.07200720072007201,0.33826803516697357,0.0074474756330244266
0.07300730073007301,0.36126990823627225,0.013590766004520957
0.074007400740074,0.36402763506177005,0.04121839050796852
0.075007500750075,0.37369705256609664,0.07166058060469468
0.07600760076007601,0.35908081472997866,-0.03737199565105792
0.07700770077007701,0.40482030162965477,0.06050745146110285
0.078007800780078,0.42374907899980985,0.05590735835969554
0.07900790079007901,0.41679958639132864,0.05047127850556616
0.08000800080008001,0.41674455962668316,0.0001921329584362308
0.081008100810081,0.39278590333346913,-0.044396646547819746
0.082008200820082,0.4031269682789621,-0.057574048887226545
0.08300830083008301,0.424467238015252,-0.06527186361081683
0.08400840084008401,0.4677285541105879,-0.05559179350585958
0.085008500850085,0.5647641672477005,-0.14028844858802225
0.086008600860086,0.5347036450988648,-0.09969215227981612
0.08700870087008701,0.6467044008022532,-0.11061205326610285
0.08800880088008801,0.6473639287457658,-0.12051190977030653
0.089008900890089,0.7056137731457032,-0.13311968421481807
0.09000900090009001,0.7346161934277086,-0.14715540713539943
0.09100910091009101,0.676236403399002,-0.1328388159782019
0.09200920092009202,0.6973870395539429,-0.0747383186741596
0.093009300930093,0.6910529242951983,-0.10219811286061918
0.09400940094009401,0.7148382597892572,-0.09122762657591381
0.09500950095009501,0.7259603070968076,-0.09431487083471632
0.096009600960096,0.7764003048710333,-0.07760202447290353
0.09700970097009701,0.8600264311770388,-0.02775885432720209
0.09800980098009801,0.8877799812074336,-0.10048459179469585
0.09900990099009901,0.9129409583430143,-0.08148803106934176
0.1000100010001,0.9473819377634466,-0.034616184560649
0.10101010101010101,0.9275593561371749,0.0023036993424096278
0.10201020102010201,0.9005571740673805,0.08972389721260748
0.10301030103010302,0.8391893703377117,0.010804063253023785
0.104010401040104,0.7636884923512924,-0.029044401352094497
0.10501050105010501,0.7121127532496634,0.058492195411301864
0.10601060106010601,0.6960870262967164,-0.001671075715343473
0.10701070107010702,0.7445315740250866,-0.027897881516632958
0.10801080108010801,0.6877287463141023,0.01132662183768738
